Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C,hashcat | hashcat,948225,63519,1011744,93.72,6.28,4688830,265816,4954646,94.64,5.36,126342,8782,135124,93.50,6.50
C,memononen | nanovg,132385,27490,159875,82.81,17.19,408526,116626,525152,77.79,22.21,16233,2724,18957,85.63,14.37
C,numpy | numpy,1230054,554721,1784775,68.92,31.08,3168797,1998320,5167117,61.33,38.67,160250,69819,230069,69.65,30.35
C,swaywm | sway,222909,15248,238157,93.60,6.40,957280,61832,1019112,93.93,6.07,35443,1815,37258,95.13,4.87
C,b4winckler | macvim,1606538,634840,2241378,71.68,28.32,5409886,2285852,7695738,70.30,29.70,311865,68298,380163,82.03,17.97
C,JoeDog | siege,73979,29932,103911,71.19,28.81,229628,115162,344790,66.60,33.40,12773,3313,16086,79.40,20.60
C,citusdata | citus,347725,216426,564151,61.64,38.36,1863464,898991,2762455,67.46,32.54,71499,25879,97378,73.42,26.58
C,stedolan | jq,125555,19243,144798,86.71,13.29,367604,72004,439608,83.62,16.38,19393,1877,21270,91.18,8.82
C,marcobambini | gravity,133950,31087,165037,81.16,18.84,553778,125916,679694,81.47,18.53,17795,3476,21271,83.66,16.34
C,antirez | disque,311398,132901,444299,70.09,29.91,1157416,529780,1687196,68.60,31.40,49767,12451,62218,79.99,20.01
C,clibs | clib,87413,25183,112596,77.63,22.37,392446,113343,505789,77.59,22.41,14594,2978,17572,83.05,16.95
C,openresty | lua-nginx-module,216856,39201,256057,84.69,15.31,849361,121581,970942,87.48,12.52,41199,4079,45278,90.99,9.01
C,martanne | vis,141040,25109,166149,84.89,15.11,502895,92536,595431,84.46,15.54,19755,2926,22681,87.10,12.90
C,antirez | redis,854025,353091,1207116,70.75,29.25,3090304,1362585,4452889,69.40,30.60,127590,32093,159683,79.90,20.10
C,googlecreativelab | anypixel,342008,541332,883340,38.72,61.28,1438748,2249820,3688568,39.01,60.99,74520,60451,134971,55.21,44.79
C,libvips | libvips,651058,359848,1010906,64.40,35.60,3719819,1345320,5065139,73.44,26.56,131599,52055,183654,71.66,28.34
C,lpereira | lwan,102460,29793,132253,77.47,22.53,373591,114303,487894,76.57,23.43,17412,3300,20712,84.07,15.93
C,octalmage | robotjs,21488,14580,36068,59.58,40.42,81437,56450,137887,59.06,40.94,4807,1272,6079,79.08,20.92
C,andlabs | libui,127113,22375,149488,85.03,14.97,476787,96169,572956,83.22,16.78,18242,2339,20581,88.64,11.36
C,vysheng | tg,72111,3265,75376,95.67,4.33,289888,13162,303050,95.66,4.34,10549,362,10911,96.68,3.32
C,arut | nginx-rtmp-module,130632,7166,137798,94.80,5.20,521125,28796,549921,94.76,5.24,22890,938,23828,96.06,3.94
C,rui314 | 8cc,66875,4513,71388,93.68,6.32,187927,18003,205930,91.26,8.74,9615,721,10336,93.02,6.98
C,leandromoreira | ffmpeg-libav-tutorial,1764,695,2459,71.74,28.26,8355,4081,12436,67.18,32.82,275,78,353,77.90,22.10
C,happyfish100 | fastdfs,258210,26281,284491,90.76,9.24,1309924,110239,1420163,92.24,7.76,55619,3767,59386,93.66,6.34
C,Microsoft | winfile,139588,62531,202119,69.06,30.94,541122,257183,798305,67.78,32.22,26856,10529,37385,71.84,28.16
C,mofarrell | p2pvc,36776,30228,67004,54.89,45.11,171218,130286,301504,56.79,43.21,6902,2940,9842,70.13,29.87
C,tbodt | ish,118207,10269,128476,92.01,7.99,393910,41589,435499,90.45,9.55,20406,1131,21537,94.75,5.25
C,openwrt | openwrt,1041143,292801,1333944,78.05,21.95,4144091,1140416,5284507,78.42,21.58,191354,32136,223490,85.62,14.38
