Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C#,ardalis | CleanArchitecture,4902,336,5238,93.59,6.41,21964,1596,23560,93.23,6.77,944,39,983,96.03,3.97
C#,HJLebbink | asm-dude,313384,74815,388199,80.73,19.27,1226733,314936,1541669,79.57,20.43,42944,6106,49050,87.55,12.45
C#,mono | monodevelop,4352808,1578994,5931802,73.38,26.62,19452663,6754338,26207001,74.23,25.77,690697,172286,862983,80.04,19.96
C#,aspnetboilerplate | aspnetboilerplate,503113,145739,648852,77.54,22.46,2418567,563545,2982112,81.10,18.90,88918,17420,106338,83.62,16.38
C#,ExtendRealityLtd | VRTK,32458,24326,56784,57.16,42.84,175033,94829,269862,64.86,35.14,6154,3075,9229,66.68,33.32
C#,Nummer | Destroy-Windows-10-Spying,8667,1433,10100,85.81,14.19,59043,6173,65216,90.53,9.47,1856,135,1991,93.22,6.78
C#,JeffreySu | WeiXinMPSDK,470959,460232,931191,50.58,49.42,2387025,2272575,4659600,51.23,48.77,77973,55205,133178,58.55,41.45
C#,Microsoft | MixedRealityToolkit-Unity,388995,156044,545039,71.37,28.63,1982582,650867,2633449,75.28,24.72,67232,16883,84115,79.93,20.07
C#,Unity-Technologies | ml-agents,85245,25446,110691,77.01,22.99,381595,107249,488844,78.06,21.94,14627,2644,17271,84.69,15.31
C#,egametang | ET,1609876,875510,2485386,64.77,35.23,7128407,3521916,10650323,66.93,33.07,233490,82804,316294,73.82,26.18
