Linguagem,Projeto,Quantidade de Contribuidores,URL
Java,chrisbanes | cheesesquare,4,https://github.com/chrisbanes/cheesesquare.git
Java,wasabeef | glide-transformations,12,https://github.com/wasabeef/glide-transformations.git
Java,didi | DoraemonKit,25,https://github.com/didi/DoraemonKit.git
Java,apache | rocketmq,141,https://github.com/apache/rocketmq.git
Java,Netflix | eureka,63,https://github.com/Netflix/eureka.git
Java,google | tink,37,https://github.com/google/tink.git
Java,forezp | SpringCloudLearning,1,https://github.com/forezp/SpringCloudLearning.git
Java,apache | incubator-shardingsphere,51,https://github.com/apache/incubator-shardingsphere.git
Java,junit-team | junit4,143,https://github.com/junit-team/junit4.git
Java,Netflix | zuul,29,https://github.com/Netflix/zuul.git
Java,googlesamples | easypermissions,20,https://github.com/googlesamples/easypermissions.git
Java,google | agera,10,https://github.com/google/agera.git
Java,koral-- | android-gif-drawable,17,https://github.com/koral--/android-gif-drawable.git
Java,JakeWharton | ActionBarSherlock,53,https://github.com/JakeWharton/ActionBarSherlock.git
Java,laobie | StatusBarUtil,7,https://github.com/laobie/StatusBarUtil.git
Java,b3log | solo,23,https://github.com/b3log/solo.git
Java,dropwizard | dropwizard,334,https://github.com/dropwizard/dropwizard.git
Java,react-native-community | react-native-camera,270,https://github.com/react-native-community/react-native-camera.git
Java,Netflix | SimianArmy,46,https://github.com/Netflix/SimianArmy.git
Java,alibaba | atlas,22,https://github.com/alibaba/atlas.git
Java,square | dagger,35,https://github.com/square/dagger.git
Java,ChrisRM | material-theme-jetbrains,42,https://github.com/ChrisRM/material-theme-jetbrains.git
Java,didi | VirtualAPK,7,https://github.com/didi/VirtualAPK.git
Java,cymcsg | UltimateRecyclerView,11,https://github.com/cymcsg/UltimateRecyclerView.git
Java,jhy | jsoup,69,https://github.com/jhy/jsoup.git
Java,GcsSloop | AndroidNote,3,https://github.com/GcsSloop/AndroidNote.git
Java,kaushikgopal | RxJava-Android-Samples,21,https://github.com/kaushikgopal/RxJava-Android-Samples.git
Java,codecentric | spring-boot-admin,68,https://github.com/codecentric/spring-boot-admin.git
Java,Bearded-Hen | Android-Bootstrap,24,https://github.com/Bearded-Hen/Android-Bootstrap.git
Java,pagehelper | Mybatis-PageHelper,17,https://github.com/pagehelper/Mybatis-PageHelper.git
Java,JessYanCoding | AndroidAutoSize,2,https://github.com/JessYanCoding/AndroidAutoSize.git
Java,material-components | material-components-android,52,https://github.com/material-components/material-components-android.git
Java,trello | RxLifecycle,15,https://github.com/trello/RxLifecycle.git
Java,square | javapoet,67,https://github.com/square/javapoet.git
Java,medcl | elasticsearch-analysis-ik,34,https://github.com/medcl/elasticsearch-analysis-ik.git
Java,JakeWharton | hugo,14,https://github.com/JakeWharton/hugo.git
Java,android-hacker | VirtualXposed,33,https://github.com/android-hacker/VirtualXposed.git
Java,geeeeeeeeek | WeChatLuckyMoney,8,https://github.com/geeeeeeeeek/WeChatLuckyMoney.git
Java,GoogleContainerTools | jib,37,https://github.com/GoogleContainerTools/jib.git
Java,facebook | buck,315,https://github.com/facebook/buck.git
Java,hongyangAndroid | okhttputils,5,https://github.com/hongyangAndroid/okhttputils.git
Java,alibaba | Sentinel,52,https://github.com/alibaba/Sentinel.git
Java,hongyangAndroid | AndroidAutoLayout,2,https://github.com/hongyangAndroid/AndroidAutoLayout.git
Java,daniulive | SmarterStreaming,1,https://github.com/daniulive/SmarterStreaming.git
Java,mission-peace | interview,20,https://github.com/mission-peace/interview.git
Java,pedant | sweet-alert-dialog,3,https://github.com/pedant/sweet-alert-dialog.git
Java,lecho | hellocharts-android,13,https://github.com/lecho/hellocharts-android.git
Java,lzyzsd | JsBridge,10,https://github.com/lzyzsd/JsBridge.git
Java,dropwizard | metrics,169,https://github.com/dropwizard/metrics.git
Java,qiurunze123 | miaosha,4,https://github.com/qiurunze123/miaosha.git
Java,neo4j | neo4j,170,https://github.com/neo4j/neo4j.git
Java,googlesamples | android-testing,29,https://github.com/googlesamples/android-testing.git
Java,crazycodeboy | TakePhoto,6,https://github.com/crazycodeboy/TakePhoto.git
Java,apache | zookeeper,79,https://github.com/apache/zookeeper.git
Java,MyCATApache | Mycat-Server,84,https://github.com/MyCATApache/Mycat-Server.git
Java,java-decompiler | jd-gui,8,https://github.com/java-decompiler/jd-gui.git
Java,LitePalFramework | LitePal,4,https://github.com/LitePalFramework/LitePal.git
Java,OpenRefine | OpenRefine,95,https://github.com/OpenRefine/OpenRefine.git
Java,stanfordnlp | CoreNLP,88,https://github.com/stanfordnlp/CoreNLP.git
Java,LuckSiege | PictureSelector,2,https://github.com/LuckSiege/PictureSelector.git
Java,hackware1993 | MagicIndicator,2,https://github.com/hackware1993/MagicIndicator.git
Java,google | physical-web,52,https://github.com/google/physical-web.git
Java,koush | AndroidAsync,53,https://github.com/koush/AndroidAsync.git
Java,ogaclejapan | SmartTabLayout,11,https://github.com/ogaclejapan/SmartTabLayout.git
Java,linlinjava | litemall,15,https://github.com/linlinjava/litemall.git
Java,DroidPluginTeam | DroidPlugin,18,https://github.com/DroidPluginTeam/DroidPlugin.git
